Source Url	License Issuer - License Type (Concatenated)	Issuer	License Type	License Type Aliases	License Category	Atypical Verification	Confluence Link	Scraper Status	Automated	Captcha	Mapping Location	Scraper Id	Lic Number Format	Board Name
https://app.ncpsychologyboard.org/resources/#/license-verification	North Carolina - Psychologist	North Carolina	Psychologist		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/980582481/North+Carolina+-+Psychology+Board+NO+AUTOMATION#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_NC_PB		North Carolina - Psychology Board NO AUTOMATION
https://apps.psychology.alabama.gov/public/licensee.aspx	Alabama - Psychologist	Alabama	Psychologist		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2946072632/Alabama+-+Board+of+Examiners+in+Psychology	Active	True	False	Passport & PTApp	LM_AL_BEP		Alabama - Board of Examiners in Psychology
https://apps.socialwork.alabama.gov/shared/search.aspx	Alabama - LBSW - Licensed Baccalaureate Social Worker	Alabama	LBSW - Licensed Baccalaureate Social Worker	LBSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2182119500/Alabama+-+State+Board+of+Social+Work+Examiners+LM+AL+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_AL_SW	nnnna	Alabama - State Board of Social Work Examiners LM AL SW
https://apps.socialwork.alabama.gov/shared/search.aspx	Alabama - Licensed Clinical Social Worker	Alabama	Licensed Clinical Social Worker	LICSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2182119500/Alabama+-+State+Board+of+Social+Work+Examiners+LM+AL+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_AL_SW	nnnna	Alabama - State Board of Social Work Examiners LM AL SW
https://apps.socialwork.alabama.gov/shared/search.aspx	Alabama - LICSW - Licensed Independent Clinical Social Worker	Alabama	LICSW - Licensed Independent Clinical Social Worker	LICSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2182119500/Alabama+-+State+Board+of+Social+Work+Examiners+LM+AL+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_AL_SW	nnnna	Alabama - State Board of Social Work Examiners LM AL SW
https://apps.socialwork.alabama.gov/shared/search.aspx	Alabama - LISW - Licensed Independent Social Worker	Alabama	LISW - Licensed Independent Social Worker	LICSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2182119500/Alabama+-+State+Board+of+Social+Work+Examiners+LM+AL+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_AL_SW	nnnna	Alabama - State Board of Social Work Examiners LM AL SW
https://apps.socialwork.alabama.gov/shared/search.aspx	Alabama - LISWCP - Licensed Independent Social Worker-Clinical	Alabama	LISWCP - Licensed Independent Social Worker-Clinical	LICSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2182119500/Alabama+-+State+Board+of+Social+Work+Examiners+LM+AL+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_AL_SW	nnnna	Alabama - State Board of Social Work Examiners LM AL SW
https://apps.socialwork.alabama.gov/shared/search.aspx	Alabama - Master Social Worker	Alabama	Master Social Worker	LMSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2182119500/Alabama+-+State+Board+of+Social+Work+Examiners+LM+AL+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_AL_SW	nnnna	Alabama - State Board of Social Work Examiners LM AL SW
https://apps.socialwork.alabama.gov/shared/search.aspx	Alabama - Social Work	Alabama	Social Work	LMSW|LICSW|LBSW	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2182119500/Alabama+-+State+Board+of+Social+Work+Examiners+LM+AL+SW#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_AL_SW	nnnna	Alabama - State Board of Social Work Examiners LM AL SW
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - Addiction Counselor Candidate	Colorado	Addiction Counselor Candidate		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - CAC - Certified Addiction Counselor	Colorado	CAC - Certified Addiction Counselor	Certified Addiction Counselor I|Certified Addiction Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - Certified Addiction Counselor II	Colorado	Certified Addiction Counselor II		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - Certified Addiction Counselor III	Colorado	Certified Addiction Counselor III		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - Licensed Addiction Counselor	Colorado	Licensed Addiction Counselor	Licensed Addiction Counselor (LAC)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - Licensed Clinical Social Worker	Colorado	Licensed Clinical Social Worker	Military Spouse - Licensed Clinical Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - Licensed Clinical Social Worker Candidate	Colorado	Licensed Clinical Social Worker Candidate	Clinical Social Work Candidate	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - Licensed Professional Counselor	Colorado	Licensed Professional Counselor	Military Spouse - Licensed Professional Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - Licensed Professional Counselor Candidate	Colorado	Licensed Professional Counselor Candidate		state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - Licensed Professional Counselor in Training	Colorado	Licensed Professional Counselor in Training	Licensed Professional Counselor Candidate	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - LISW - Licensed Independent Social Worker	Colorado	LISW - Licensed Independent Social Worker	Licensed Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - LMFT - Licensed Marriage and Family Therapist	Colorado	LMFT - Licensed Marriage and Family Therapist	Marriage and Family Therapist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - LSW - Licensed Social Worker	Colorado	LSW - Licensed Social Worker	LSW|Licensed Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - MFTC - Marriage and Family Therapist Candidate	Colorado	MFTC - Marriage and Family Therapist Candidate	Marriage and Family Therapist Candidate	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - Psychologist	Colorado	Psychologist	Licensed Psychologist|Military Spouse - Licensed Psychologist	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://apps2.colorado.gov/dora/licensing/lookup/licenselookup.aspx	Colorado - Social Work	Colorado	Social Work	Licensed Clinical Social Worker|Licensed Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/2008350737/Colorado+-+Colorado+Department+of+Regulatory+Agencies+Division+of+Professions+and+Occupations+LM+CO+DORA#Manual-Verification-Considerations	Active	True	True	Passport & PTApp	LM_CO_DORA		Colorado - Colorado Department of Regulatory Agencies Division of Professions and Occupations LM CO DORA
https://appsmqa.doh.state.fl.us/MQASearchServices/HealthCareProviders	Florida - Out-Of-State Telehealth - Certified Master Social Worker	Florida	Out-Of-State Telehealth - Certified Master Social Worker	TLHT Certified Master Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/810090593/Florida+-+Department+of+Health+LM+FL+MQA#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_FL_TELE		Florida - Department of Health LM FL MQA
https://appsmqa.doh.state.fl.us/MQASearchServices/HealthCareProviders	Florida - Out-of-State Telehealth - Licensed Mental Health Counselor	Florida	Out-of-State Telehealth - Licensed Mental Health Counselor	TLHT Licensed Mental Health Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/810090593/Florida+-+Department+of+Health+LM+FL+MQA#Manual-Verification-Considerations	Active	True	False	Passport & PTApp	LM_FL_TELE		Florida - Department of Health LM FL MQA
https://azbbhe.portalus.thentiacloud.net/webs/portal/register/#/	Arizona - Alcohol & Drug Counselor	Arizona	Alcohol & Drug Counselor	LISAC|Licensed Independent Substance Abuse Counselor|Licensed Independent Substance Abuse Counselor	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1153564677/Arizona+-+State+of+Arizona+Board+of+Behavioral+Health+Examiner+LM+AZ+SW	Active	True	False	Passport & PTApp	LM_AZ_SW	Prefix-nnnnn	Arizona - State of Arizona Board of Behavioral Health Examiner LM AZ SW
https://azbbhe.portalus.thentiacloud.net/webs/portal/register/#/	Arizona - LAMFT - Licensed Associate Marriage and Family Therapist	Arizona	LAMFT - Licensed Associate Marriage and Family Therapist	Licensed Associate Marriage and Family Therapist|Licensed Associate Marriage and Family Therapist (LAMFT)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1153564677/Arizona+-+State+of+Arizona+Board+of+Behavioral+Health+Examiner+LM+AZ+SW	Active	True	False	Passport & PTApp	LM_AZ_SW	Prefix-nnnnn	Arizona - State of Arizona Board of Behavioral Health Examiner LM AZ SW
https://azbbhe.portalus.thentiacloud.net/webs/portal/register/#/	Arizona - LASAC - Licensed Associate Substance Abuse Counselor	Arizona	LASAC - Licensed Associate Substance Abuse Counselor	Licensed Associate Substance Abuse Counselor|Licensed Associate Substance Abuse Counselor (LASAC)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1153564677/Arizona+-+State+of+Arizona+Board+of+Behavioral+Health+Examiner+LM+AZ+SW	Active	True	False	Passport & PTApp	LM_AZ_SW	Prefix-nnnnn	Arizona - State of Arizona Board of Behavioral Health Examiner LM AZ SW
https://azbbhe.portalus.thentiacloud.net/webs/portal/register/#/	Arizona - LBSW - Licensed Baccalaureate Social Worker	Arizona	LBSW - Licensed Baccalaureate Social Worker	Licensed Baccalaureate Social Worker	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1153564677/Arizona+-+State+of+Arizona+Board+of+Behavioral+Health+Examiner+LM+AZ+SW	Active	True	False	Passport & PTApp	LM_AZ_SW	Prefix-nnnnn	Arizona - State of Arizona Board of Behavioral Health Examiner LM AZ SW
https://azbbhe.portalus.thentiacloud.net/webs/portal/register/#/	Arizona - Licensed Addiction Counselor	Arizona	Licensed Addiction Counselor	Licensed Independent Addiction Counselor (LIAC)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/1153564677/Arizona+-+State+of+Arizona+Board+of+Behavioral+Health+Examiner+LM+AZ+SW	Active	True	False	Passport & PTApp	LM_AZ_SW	Prefix-nnnnn	Arizona - State of Arizona Board of Behavioral Health Examiner LM AZ SW
https://azbbhe.portalus.thentiacloud.net/webs/portal/register/#/	Arizona - Licensed Associate Addiction Counselor	Arizona	Licensed Associate Addiction Counselor	Licensed Associate Addiction Counselor (LAAC)	state_license	False	https://providertrust.atlassian.net/wiki/spaces/DM/pages/3581902849/Arizona+-+Board+of+Behavioral+Health+Examiners+NO+AUTOMATION	Active	True	False	Passport & PTApp	LM_AZ_SW	Prefix-nnnnn	Arizona - Board of Behavioral Health Examiners NO AUTOMATION
